precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL PATRIOȚILOR-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
31,PRAHOVA,"ŞCOALA PRIMARĂ SAT PREDEŞTI, LOCALITATEA PREDEŞTI",594,TINOSU,135850,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:35:37",507,507,0,277,268,0,9,600,323,268,9,3,0,1,9,6,3,3,146,18,3,3,5,6,12,45,5
31,PRAHOVA,"ŞCOALA PRIMARĂ, SAT ŞIRNA",558,ŞIRNA,135431,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:03:26",595,595,0,351,334,0,17,700,349,334,17,5,0,2,17,1,1,5,199,59,3,4,0,6,9,22,1
31,PRAHOVA,"ȘCOALA PRIMARĂ SATUL BANULUI, SAT MĂGURENI, NR.541",472,MĂGURENI,134050,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:46:26",924,924,0,569,560,0,9,1000,431,554,15,23,7,23,23,4,5,13,262,25,6,4,46,9,13,91,0
31,PRAHOVA,"ȘCOALA PRIMARĂ SECIU",205,"ORAŞ BOLDEŞTI-SCĂENI",131069,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:31:00",810,810,0,533,513,0,20,900,367,495,38,9,5,4,43,1,2,6,247,22,4,4,1,12,5,129,1
31,PRAHOVA,"SCOALA PRIMARA SICRITA",540,RÂFOV,135020,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:48:49",418,418,0,277,261,0,16,500,223,255,22,5,1,3,13,3,1,2,128,20,2,4,2,1,2,68,0
31,PRAHOVA,"ȘCOALA PRIMARĂ VĂRBILĂU",615,VĂRBILĂU,136134,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:31:00",835,835,0,461,434,0,27,900,439,435,26,6,3,0,17,5,6,5,258,43,5,10,4,7,6,55,5
31,PRAHOVA,"ȘCOALA PRIMARĂ VĂRBILĂU",616,VĂRBILĂU,136134,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:54:24",451,451,0,464,451,0,13,900,436,437,27,14,2,6,33,7,0,8,213,45,5,10,8,6,6,73,1
31,PRAHOVA,"SCOALA PRIMARA VILCELELE - COLCEAG - STRUCTURA",386,COLCEAG,132752,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:20:11",434,434,0,255,240,0,15,500,245,219,36,2,1,2,10,0,0,1,153,6,1,0,20,3,1,19,0
31,PRAHOVA,"ȘCOALA PRIMARӐ FȂNARI, SAT FȂNARI",489,OLARI,136250,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:49:24",317,317,0,236,193,0,43,400,164,210,26,1,2,1,13,1,0,0,145,4,2,2,0,2,2,35,0
31,PRAHOVA,"ȘCOALA PRIMARӐ OLARII-VECHI, SAT OLARII-VECHI",490,OLARI,136250,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:20:47",603,603,0,323,317,0,6,700,377,301,22,4,0,1,27,4,1,2,205,4,3,6,2,7,5,30,0
31,PRAHOVA,"ŞCOALA SAT LUNCA-MARE, NR 166",568,ŞOTRILE,135547,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:32:01",369,369,0,237,226,0,11,402,165,223,14,5,1,1,17,1,2,3,131,13,5,3,4,8,2,27,0
31,PRAHOVA,"SCOALA SAT PLAIU CAMPINEI, NR 35",569,ŞOTRILE,135547,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:38:15",679,679,0,530,527,0,3,800,270,503,27,1,7,0,20,1,2,1,414,16,2,1,1,5,1,30,1
31,PRAHOVA,"ŞCOALA SAT SECIURI, NR 17",570,ŞOTRILE,135547,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:43:08",284,284,0,167,165,0,2,300,133,163,4,6,5,0,4,3,0,5,108,2,0,1,0,2,4,23,0
31,PRAHOVA,"ŞCOALA SAT VISTIERU, NR 25",571,ŞOTRILE,135547,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:49:24",452,452,0,338,331,0,7,502,164,322,16,2,4,0,9,0,2,3,255,8,0,3,3,2,0,29,2
31,PRAHOVA,"SCOALA TRENU",373,CHIOJDEANCA,132645,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:40:37",452,452,0,358,334,0,24,450,92,313,45,4,0,0,22,4,0,6,218,17,0,8,0,0,0,33,1
31,PRAHOVA,"ŞCOALA VǍRBILA",453,IORDĂCHEANU,133722,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:43:43",1179,1179,0,764,745,0,19,1300,536,673,91,8,12,0,36,3,3,7,493,13,2,6,4,8,2,76,0
31,PRAHOVA,"ȘCOALA VECHE",410,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:34:45",1519,1519,0,962,944,0,18,1700,756,915,29,18,9,13,55,8,3,20,359,58,5,6,39,24,39,253,6
31,PRAHOVA,"ṢCOALA VECHE MAGULA, SAT MAGULA, NR. 406A",597,TOMŞANI,135896,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:41:22",987,987,0,651,643,0,8,1100,449,602,49,8,1,1,34,11,2,8,416,14,6,6,1,12,7,73,2
31,PRAHOVA,"SCOAL GIMNAZIALA NICOVANI",608,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:12:20",1153,1153,0,573,563,0,10,1300,727,537,36,12,6,7,56,6,0,17,252,37,3,11,14,23,10,82,1
31,PRAHOVA,"SCOAL PRIMARA PANTAZI",604,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:46:33",947,947,0,414,407,0,7,1000,586,395,19,11,5,1,38,8,2,5,205,20,6,10,2,13,6,62,1
31,PRAHOVA,"SC ROM CABLU SRL, SAT VALEA STÎLPULUI,NR.2",586,TEIŞANI,135725,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:12:11",169,169,0,133,118,0,15,200,67,126,7,3,1,0,1,6,0,4,62,15,0,3,5,8,5,13,0
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",32,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:50:16",1562,1562,0,644,636,0,8,1700,1057,600,43,13,16,2,51,6,2,13,301,26,5,11,3,12,12,124,3
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",34,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:03:31",991,991,0,416,413,0,3,1100,684,394,22,17,2,2,16,1,4,5,155,59,4,3,3,25,26,66,6
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",33,"MUNICIPIUL PLOIEŞTI",130534,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:58:12",1071,1071,0,464,447,0,17,1200,736,440,24,24,2,8,32,4,10,15,151,65,8,6,4,20,30,58,3
31,PRAHOVA,"SEDIU ADMINISTRATIV",327,BERCENI,130614,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:49",380,380,0,212,200,0,12,400,188,202,10,1,2,2,9,0,1,5,99,18,2,1,1,11,4,46,0
31,PRAHOVA,"SEDIU FIRMĂ PAZĂ",222,"ORAŞ BUŞTENI",131210,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:11:29",1356,1356,0,928,882,0,46,1500,572,881,47,35,13,0,94,15,0,10,436,84,7,0,9,26,38,104,10
31,PRAHOVA,"SEDIUL FOSTEI ŞCOLI CU CLASELE I-IV GHIGHIU",318,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:03:14",596,596,0,322,311,0,11,600,278,305,15,3,1,2,39,2,0,6,145,29,2,5,5,4,5,55,2
31,PRAHOVA,"SEDIUL FOSTEI ŞCOLI CU CLASELE I-IV PUŞCAŞI",319,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:59:25",318,318,0,177,170,0,7,400,223,167,10,2,0,2,6,0,2,4,81,4,2,3,0,7,0,54,0
31,PRAHOVA,"SEDIUL SERVICIULUI PUBLIC DE GOSPODARIE COMUNALA CEPTURA",364,CEPTURA,132510,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:15:16",476,476,0,254,243,0,11,500,246,239,15,4,2,1,9,5,3,1,151,13,1,2,4,5,6,32,0
31,PRAHOVA,"SISTEMUL DE GOSPODĂRIRE A APELOR PRAHOVA",109,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:46:38",993,993,0,490,470,0,20,1100,610,474,16,22,4,6,28,13,7,15,142,88,4,5,10,27,50,50,3
31,PRAHOVA,"TEATRUL ”TOMA CARAGIU” PLOIEȘTI",17,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:20:50",802,802,0,371,352,0,19,900,529,358,13,8,2,0,22,9,4,12,97,81,4,1,11,17,20,64,6
31,PRAHOVA,"VECHIUL SEDIU AL PRIMARIEI",360,CĂLUGĂRENI,132459,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:14:58",893,893,0,509,497,0,12,1000,491,469,40,6,2,2,26,5,2,3,292,8,3,7,2,7,8,96,0
