precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA AUR-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL DIASPORA UNITĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi"
31,PRAHOVA,"ŞCOALA PRIMARĂ SAT PREDEŞTI, LOCALITATEA PREDEŞTI",594,TINOSU,135850,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:35:37",507,507,0,277,268,0,9,600,323,268,9,3,45,146,18,9,3,3,3,0,1,5,5,6,6,12,3
31,PRAHOVA,"ŞCOALA PRIMARĂ, SAT ŞIRNA",558,ŞIRNA,135431,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:03:26",595,595,0,351,334,0,17,700,349,334,17,4,22,199,59,17,5,5,3,0,2,0,1,6,1,9,1
31,PRAHOVA,"ȘCOALA PRIMARĂ SATUL BANULUI, SAT MĂGURENI, NR.541",472,MĂGURENI,134050,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:46:26",924,924,0,569,560,0,9,1000,431,554,15,4,91,262,25,23,23,13,6,7,23,46,0,9,4,13,5
31,PRAHOVA,"ȘCOALA PRIMARĂ SECIU",205,"ORAŞ BOLDEŞTI-SCĂENI",131069,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:31:00",810,810,0,533,513,0,20,900,367,495,38,4,129,247,22,43,9,6,4,5,4,1,1,12,1,5,2
31,PRAHOVA,"SCOALA PRIMARA SICRITA",540,RÂFOV,135020,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:48:49",418,418,0,277,261,0,16,500,223,255,22,4,68,128,20,13,5,2,2,1,3,2,0,1,3,2,1
31,PRAHOVA,"ȘCOALA PRIMARĂ VĂRBILĂU",615,VĂRBILĂU,136134,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:31:00",835,835,0,461,434,0,27,900,439,435,26,10,55,258,43,17,6,5,5,3,0,4,5,7,5,6,6
31,PRAHOVA,"ȘCOALA PRIMARĂ VĂRBILĂU",616,VĂRBILĂU,136134,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:54:24",451,451,0,464,451,0,13,900,436,437,27,10,73,213,45,33,14,8,5,2,6,8,1,6,7,6,0
31,PRAHOVA,"SCOALA PRIMARA VILCELELE - COLCEAG - STRUCTURA",386,COLCEAG,132752,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:20:11",434,434,0,255,240,0,15,500,245,219,36,0,19,153,6,10,2,1,1,1,2,20,0,3,0,1,0
31,PRAHOVA,"ȘCOALA PRIMARӐ FȂNARI, SAT FȂNARI",489,OLARI,136250,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:49:24",317,317,0,236,193,0,43,400,164,210,26,2,35,145,4,13,1,0,2,2,1,0,0,2,1,2,0
31,PRAHOVA,"ȘCOALA PRIMARӐ OLARII-VECHI, SAT OLARII-VECHI",490,OLARI,136250,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:20:47",603,603,0,323,317,0,6,700,377,301,22,6,30,205,4,27,4,2,3,0,1,2,0,7,4,5,1
31,PRAHOVA,"ŞCOALA SAT LUNCA-MARE, NR 166",568,ŞOTRILE,135547,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:32:01",369,369,0,237,226,0,11,402,165,223,14,3,27,131,13,17,5,3,5,1,1,4,0,8,1,2,2
31,PRAHOVA,"SCOALA SAT PLAIU CAMPINEI, NR 35",569,ŞOTRILE,135547,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:38:15",679,679,0,530,527,0,3,800,270,503,27,1,30,414,16,20,1,1,2,7,0,1,1,5,1,1,2
31,PRAHOVA,"ŞCOALA SAT SECIURI, NR 17",570,ŞOTRILE,135547,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:43:08",284,284,0,167,165,0,2,300,133,163,4,1,23,108,2,4,6,5,0,5,0,0,0,2,3,4,0
31,PRAHOVA,"ŞCOALA SAT VISTIERU, NR 25",571,ŞOTRILE,135547,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:49:24",452,452,0,338,331,0,7,502,164,322,16,3,29,255,8,9,2,3,0,4,0,3,2,2,0,0,2
31,PRAHOVA,"SCOALA TRENU",373,CHIOJDEANCA,132645,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:40:37",452,452,0,358,334,0,24,450,92,313,45,8,33,218,17,22,4,6,0,0,0,0,1,0,4,0,0
31,PRAHOVA,"ŞCOALA VǍRBILA",453,IORDĂCHEANU,133722,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:43:43",1179,1179,0,764,745,0,19,1300,536,673,91,6,76,493,13,36,8,7,2,12,0,4,0,8,3,2,3
31,PRAHOVA,"ȘCOALA VECHE",410,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:34:45",1519,1519,0,962,944,0,18,1700,756,915,29,6,253,359,58,55,18,20,5,9,13,39,6,24,8,39,3
31,PRAHOVA,"ṢCOALA VECHE MAGULA, SAT MAGULA, NR. 406A",597,TOMŞANI,135896,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:41:22",987,987,0,651,643,0,8,1100,449,602,49,6,73,416,14,34,8,8,6,1,1,1,2,12,11,7,2
31,PRAHOVA,"SCOAL GIMNAZIALA NICOVANI",608,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:12:20",1153,1153,0,573,563,0,10,1300,727,537,36,11,82,252,37,56,12,17,3,6,7,14,1,23,6,10,0
31,PRAHOVA,"SCOAL PRIMARA PANTAZI",604,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:46:33",947,947,0,414,407,0,7,1000,586,395,19,10,62,205,20,38,11,5,6,5,1,2,1,13,8,6,2
31,PRAHOVA,"SC ROM CABLU SRL, SAT VALEA STÎLPULUI,NR.2",586,TEIŞANI,135725,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:12:11",169,169,0,133,118,0,15,200,67,126,7,3,13,62,15,1,3,4,0,1,0,5,0,8,6,5,0
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",32,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:50:16",1562,1562,0,644,636,0,8,1700,1057,600,43,11,124,301,26,51,13,13,5,16,2,3,3,12,6,12,2
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",34,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:03:31",991,991,0,416,413,0,3,1100,684,394,22,3,66,155,59,16,17,5,4,2,2,3,6,25,1,26,4
31,PRAHOVA,"S.C. TRANSPORT CĂLĂTORI EXPRESS S.A.",33,"MUNICIPIUL PLOIEŞTI",130534,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:58:12",1071,1071,0,464,447,0,17,1200,736,440,24,6,58,151,65,32,24,15,8,2,8,4,3,20,4,30,10
31,PRAHOVA,"SEDIU ADMINISTRATIV",327,BERCENI,130614,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:49",380,380,0,212,200,0,12,400,188,202,10,1,46,99,18,9,1,5,2,2,2,1,0,11,0,4,1
31,PRAHOVA,"SEDIU FIRMĂ PAZĂ",222,"ORAŞ BUŞTENI",131210,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:11:29",1356,1356,0,928,882,0,46,1500,572,881,47,0,104,436,84,94,35,10,7,13,0,9,10,26,15,38,0
31,PRAHOVA,"SEDIUL FOSTEI ŞCOLI CU CLASELE I-IV GHIGHIU",318,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:03:14",596,596,0,322,311,0,11,600,278,305,15,5,55,145,29,39,3,6,2,1,2,5,2,4,2,5,0
31,PRAHOVA,"SEDIUL FOSTEI ŞCOLI CU CLASELE I-IV PUŞCAŞI",319,BĂRCĂNEŞTI,130552,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:59:25",318,318,0,177,170,0,7,400,223,167,10,3,54,81,4,6,2,4,2,0,2,0,0,7,0,0,2
31,PRAHOVA,"SEDIUL SERVICIULUI PUBLIC DE GOSPODARIE COMUNALA CEPTURA",364,CEPTURA,132510,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:15:16",476,476,0,254,243,0,11,500,246,239,15,2,32,151,13,9,4,1,1,2,1,4,0,5,5,6,3
31,PRAHOVA,"SISTEMUL DE GOSPODĂRIRE A APELOR PRAHOVA",109,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:46:38",993,993,0,490,470,0,20,1100,610,474,16,5,50,142,88,28,22,15,4,4,6,10,3,27,13,50,7
31,PRAHOVA,"TEATRUL ”TOMA CARAGIU” PLOIEȘTI",17,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:20:50",802,802,0,371,352,0,19,900,529,358,13,1,64,97,81,22,8,12,4,2,0,11,6,17,9,20,4
31,PRAHOVA,"VECHIUL SEDIU AL PRIMARIEI",360,CĂLUGĂRENI,132459,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:14:58",893,893,0,509,497,0,12,1000,491,469,40,7,96,292,8,26,6,3,3,2,2,2,0,7,5,8,2
